AÑO;MES;ENTIDAD_PRESTADORA;CONCESION;UNIDAD_DE_PEAJE;SENTIDO_DE_COBRO_EN_UNIDAD_DE_PEAJE;TOTAL_VEHICULOS_PAGANTES;TOTAL_VEHICULO_EXONERADOS;TOTAL_DE_VEHICULOS_EXONERADOS_EVENTOS_EXTRAORDINARIOS;TOTAL_VEHICULOS_EVADIDOS
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;626;1;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;0;0;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;1013;19;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;1008;24;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;1055;20;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1812;6;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;523;3;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1444;7;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;623;7;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1326;9;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;1261;17;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;973;20;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1712;11;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1546;7;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;546;2;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1115;7;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;1258;26;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;854;12;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;700;15;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;1048;13;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;542;6;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;3952;11;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;951;17;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;325;5;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1405;12;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;642;2;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;706;16;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1493;6;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;608;15;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1085;7;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1226;9;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;996;24;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;716;15;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;481;13;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;1080;10;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;856;17;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;726;26;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;593;4;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;440;1;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;726;16;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;716;1;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;1125;13;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;636;17;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;616;4;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;724;18;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;720;14;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1290;9;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;559;3;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;715;11;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;693;14;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1025;4;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1637;9;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;673;17;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;747;12;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;774;18;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;717;23;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;723;1;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;1107;15;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;707;4;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;551;4;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;2020;13;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;611;5;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1349;11;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;1101;19;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;638;14;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;638;0;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;625;2;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;861;12;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1202;11;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;648;7;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;795;18;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1093;7;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;918;10;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;787;12;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;TOMASIRI;ASCENDENTE;1210;18;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;558;5;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;1271;11;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;593;2;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;CAMANA;ASCENDENTE;984;9;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;FISCAL;ASCENDENTE;648;4;0;0
2019;3;CONCESIONARIA PERUANA DE VÍAS - COVINCA S.A.;TRAMO VIAL DESVÍO QUILCA - DESVÍO AREQUIPA (REPARTICIÓN) - DESVÍO MATARANI - DESVÍO MOQUEGUA - DESVÍO ILO - TACNA - LA CONCORDIA;MONTALVO;ASCENDENTE;744;15;0;0
